date,apple_driving,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google_transit,google,telco,applegoogle
2020-07-24,1.4618416742904257,1.5608402594769917,1.5085001821254338,1.2450832072617246,0.9860335195530726,0.810546875,0.98252688172043,1.103383458646617,1.0454357703428336,1.0110282099354453,1.2769679762341335
2020-07-25,1.4461310834773378,1.5435586863977298,1.492049179838416,1.2360060514372162,0.9818435754189944,0.82421875,0.9838709677419354,1.1015037593984962,1.0441966129698472,1.0130579385074667,1.2681228964041316
2020-07-26,1.43091744880787,1.5194227650516925,1.4726304286814715,1.226928895612708,0.9790502793296088,0.833984375,0.9865591397849462,1.0902255639097744,1.040479140850888,1.011576248354738,1.2565547847661798
2020-07-27,1.4248975027953783,1.5089828704642203,1.4645273397146898,1.2284417549167927,0.9804469273743016,0.845703125,0.9865591397849462,1.0902255639097744,1.043783560512185,1.015315725700654,1.2541554501134375
2020-07-28,1.4238358237612805,1.520258970200689,1.4692805149671275,1.24357034795764,0.9874301675977653,0.859375,0.9798387096774192,1.1109022556390975,1.0574142916150353,1.0319691908058202,1.2633474032910814
2020-07-29,1.420379719671557,1.5312436651125076,1.4726304286814715,1.2496217851739788,0.9930167597765364,0.865234375,0.9771505376344086,1.12406015037594,1.064849235852953,1.04316404435419,1.2687398322672123
2020-07-30,1.4274839336337657,1.5528836407865394,1.4865854168283898,1.264750378214826,1.0027932960893855,0.8789062500000001,0.9744623655913978,1.1390977443609025,1.0780669144981412,1.055288118125822,1.2823261656632656
2020-07-31,1.42611730423881,1.5610809852017025,1.4897263341434432,1.266263237518911,1.0069832402234635,0.904296875,0.9704301075268816,1.146616541353383,1.0867410161090458,1.0693291578994164,1.2882336751262446
2020-08-01,1.4229774449677544,1.5628167443746197,1.4888843772205866,1.264750378214826,1.0083798882681565,0.927734375,0.9663978494623656,1.1541353383458646,1.09334985543164,1.0850822417664794,1.2911171163261133
2020-08-02,1.422525666655372,1.5697724508412727,1.4919237819988411,1.264750378214826,1.0111731843575418,0.955078125,0.961021505376344,1.1672932330827066,1.1028500619578687,1.10186735361645,1.297386921978355
2020-08-03,1.4211251538869876,1.5786286235556453,1.4953572942729016,1.2586989409984872,1.0125698324022343,0.98046875,0.9556451612903224,1.1823308270676691,1.110285006195787,1.1224170777245897,1.3028211502343443
2020-08-04,1.4138854064310642,1.5698357997161967,1.4873855744713884,1.2450832072617246,1.0083798882681565,1.00390625,0.952956989247312,1.1842105263157894,1.1106980586534492,1.135781106166899,1.299041816562419
2020-08-05,1.408531833429336,1.55938323535374,1.4796288223948597,1.2360060514372162,1.0069832402234635,1.005859375,0.952956989247312,1.174812030075188,1.1061544816191655,1.141435138308635,1.2928916520070128
2020-08-06,1.4077863992139057,1.5556456517332249,1.4774731738193194,1.226928895612708,1.005586592178771,1.0097656250000002,0.950268817204301,1.1804511278195489,1.1053283767038415,1.1517254511386474,1.2914007752615806
2020-08-07,1.3964241746574957,1.5383514088789785,1.4633151605988046,1.2118003025718609,1.004189944134078,1.02734375,0.9475806451612904,1.1842105263157894,1.1053283767038415,1.1651419859365704,1.284321768651323
2020-08-08,1.3856379674493724,1.519270727751875,1.448619728065828,1.1966717095310135,1.0027932960893855,1.046875,0.9435483870967742,1.1860902255639096,1.1053283767038415,1.1734095736738026,1.2769740523848347
2020-08-09,1.3734625419306743,1.5012036286235553,1.4336675285280085,1.1830559757942511,1.0013966480446927,1.06640625,0.9408602150537634,1.193609022556391,1.10698058653449,1.1883282064113183,1.270324057531249
2020-08-10,1.36170501135093,1.48319987837016,1.4189661246693377,1.1709531013615733,0.9986033519553073,1.0859375,0.9381720430107526,1.193609022556391,1.10698058653449,1.19883723336953,1.2629733556019138
2020-08-11,1.357480884130157,1.4853410703425904,1.4177420029020642,1.166414523449319,0.9986033519553073,1.103515625,0.9368279569892471,1.199248120300752,1.1106980586534492,1.2088992597380646,1.264220030777757
2020-08-12,1.3525565005251925,1.4844541860936549,1.4147205121008914,1.1633888048411498,0.9958100558659218,1.1015625,0.9381720430107526,1.1917293233082706,1.10698058653449,1.2087659974797242,1.2608505493176907
2020-08-13,1.352816273054812,1.480450537198459,1.4129709136725446,1.1573373676248109,0.988826815642458,1.0976562500000002,0.9381720430107526,1.18796992481203,1.1016109045848823,1.2068520722135034,1.2572909091287134
2020-08-14,1.35034278679452,1.465892965740928,1.4048021401231283,1.146747352496218,0.9804469273743016,1.1015625,0.9368279569892471,1.1898496240601504,1.097480380008261,1.2101836939357635,1.2511412600656948
2020-08-15,1.3409006200657336,1.4493589093857693,1.3920175318122376,1.13464447806354,0.9720670391061452,1.109375,0.9381720430107526,1.1860902255639096,1.0925237505163157,1.2120385323879632,1.2422706411642768
2020-08-16,1.3342368899580974,1.433090918305291,1.380827267461649,1.125567322239032,0.9650837988826816,1.11328125,0.9381720430107526,1.1804511278195489,1.0875671210243705,1.208975411326069,1.2341971942430097
2020-08-17,1.329730401292086,1.4085622339347252,1.3668842219661186,1.1149773071104387,0.9567039106145252,1.115234375,0.9408602150537634,1.1710526315789471,1.080545229244114,1.2015521562145062,1.2237147256051162
2020-08-18,1.3241848225075956,1.3956137239002635,1.3578496061910703,1.1104387291981843,0.9525139664804468,1.1191406250000002,0.9435483870967742,1.1654135338345863,1.0776538620404792,1.1551591413983424,1.2177517341157746
2020-08-19,1.3118512745795636,1.388113217109264,1.347793893722345,1.1104387291981843,0.9497206703910612,1.1171875,0.9462365591397848,1.146616541353383,1.0722841800908716,1.1461236046007566,1.2100390369066083
2020-08-20,1.296840940150668,1.376469693898236,1.334370353562194,1.1043872919818458,0.9455307262569832,1.1113281250000002,0.950268817204301,1.1278195488721805,1.0640231309376291,1.1347563605566275,1.1991967422499117
2020-08-21,1.2876924293249303,1.3735556456517328,1.3281601748404162,1.0983358547655069,0.9399441340782122,1.1191406250000002,0.9516129032258064,1.1203007518796992,1.060718711276332,1.12725104793904,1.194439443058374
2020-08-22,1.283502185477586,1.371908574903709,1.3251685406677136,1.096822995461422,0.935754189944134,1.123046875,0.9516129032258064,1.118421052631579,1.059479553903346,1.1267636904181426,1.19232404728553
2020-08-23,1.2805882153627215,1.3720859517534962,1.3237115371983732,1.092284417549168,0.931564245810056,1.130859375,0.952956989247312,1.112781954887218,1.0574142916150353,1.12561222631682,1.1905629144067045
2020-08-24,1.2768045719965213,1.379269714169876,1.3250968847593851,1.092284417549168,0.9301675977653632,1.1386718750000002,0.952956989247312,1.1146616541353382,1.0590665014456837,1.1276179706037914,1.1920816931025344
2020-08-25,1.2745456804346107,1.3825511858909385,1.3254491929753325,1.093797276853253,0.931564245810056,1.1484375,0.952956989247312,1.1109022556390975,1.0611317637339943,1.1639508708618618,1.1932904783546634
2020-08-26,1.2707846259840294,1.375684167849179,1.3202242829930673,1.0953101361573374,0.9287709497206704,1.1484375,0.9543010752688172,1.103383458646617,1.0590665014456837,1.1642236411955489,1.1896453922193757
2020-08-27,1.2711234597183163,1.3752660652746806,1.320206369015985,1.1028744326777609,0.9287709497206704,1.154296875,0.952956989247312,1.107142857142857,1.063197026022305,1.1684740946850625,1.191701697519145
2020-08-28,1.277516122838523,1.387555747009933,1.3293783252819955,1.1180030257186082,0.9371508379888268,1.1601562500000002,0.9516129032258064,1.1165413533834587,1.073110285006196,1.1753892701601418,1.2012443051440955
2020-08-29,1.2822597951185353,1.398147678897223,1.3368783103536814,1.1285930408472011,0.9427374301675976,1.1660156250000002,0.9489247311827956,1.1278195488721805,1.0813713341594384,1.1826748208807296,1.2091248222565598
2020-08-30,1.2845977478851125,1.407396614636124,1.3424734425289755,1.13464447806354,0.946927374301676,1.169921875,0.9462365591397848,1.137218045112782,1.087154068566708,1.1897547072182808,1.2148137555478418
2020-08-31,1.2869582895673093,1.41573332657612,1.3476505819056883,1.1406959152798788,0.9525139664804468,1.17578125,0.9435483870967742,1.142857142857143,1.0929368029739777,1.1941047859118905,1.220293692439833
2020-09-01,1.2917019618473216,1.4365624366511252,1.3599753981381404,1.1497730711043872,0.9567039106145252,1.177734375,0.9408602150537634,1.150375939849624,1.0987195373812475,1.202370335825136,1.2293474677596938
2020-09-02,1.2937010808796123,1.4464068518143114,1.365672042850233,1.155824508320726,0.9594972067039104,1.1738281250000002,0.939516129032258,1.1522556390977443,1.100784799669558,1.2040476941131617,1.2332284212598954
2020-09-03,1.2914534837755114,1.4387036286235555,1.3608531830151611,1.155824508320726,0.9608938547486032,1.16796875,0.9408602150537634,1.1484962406015038,1.0991325898389095,1.2018042301975325,1.2299928864270355
2020-09-04,1.2808818712657697,1.4097658625582807,1.3416255142804254,1.1422087745839635,0.9525139664804468,1.1660156250000002,0.9408602150537634,1.142857142857143,1.0912845931433293,1.198223432748919,1.2164550537118777
2020-09-05,1.2702199030935517,1.3815882829920938,1.3227083544817784,1.1316187594553706,0.9483240223463688,1.1640625,0.9435483870967742,1.131578947368421,1.0842627013630732,1.1927141916673378,1.203485527922426
2020-09-06,1.2591400399823804,1.3552604905736874,1.3044420691837797,1.1210287443267777,0.9427374301675976,1.1601562500000002,0.9462365591397848,1.1165413533834587,1.0755885997521686,1.1848171278501178,1.190015334467974
2020-09-07,1.2302714058211637,1.3183027569430363,1.2717610036604223,1.1164901664145237,0.9385474860335196,1.158203125,0.9462365591397848,1.112781954887218,1.0718711276332096,1.182724115408205,1.171816065646816
2020-09-08,1.2181298636758942,1.2872237989053317,1.2506941666119296,1.1089258698940998,0.935754189944134,1.15625,0.9475806451612904,1.1090225563909777,1.067740603056588,1.178362393822195,1.1592173848342588
2020-09-09,1.206598222252341,1.2674842894790184,1.2352941176470589,1.1028744326777609,0.9329608938547486,1.154296875,0.9475806451612904,1.103383458646617,1.063610078479967,1.173605218648571,1.149452098063513
2020-09-10,1.1967494550424105,1.256132171092641,1.224736813820036,1.0953101361573374,0.9301675977653632,1.154296875,0.9462365591397848,1.099624060150376,1.059892606361008,1.1688177237605195,1.142314710090522
2020-09-11,1.193812896011927,1.25309142509629,1.2217511509730272,1.0953101361573374,0.9273743016759776,1.1601562500000002,0.9448924731182796,1.099624060150376,1.06030565881867,1.1681952047569923,1.1410284048958488
2020-09-12,1.1918024825218263,1.254105007095074,1.2211659610550138,1.096822995461422,0.9259776536312848,1.1660156250000002,0.9435483870967742,1.103383458646617,1.0623709211069807,1.1687216072406212,1.1417684410809974
2020-09-13,1.1892273461412484,1.2541430164200282,1.21982241277386,1.0983358547655069,0.9259776536312848,1.1738281250000002,0.9422043010752688,1.1109022556390975,1.0660883932259395,1.1702085165209688,1.1429554029998998
2020-09-14,1.203537424185952,1.2687639367524832,1.2342789922790758,1.0953101361573374,0.924581005586592,1.177734375,0.9422043010752688,1.1090225563909777,1.0652622883106155,1.170540400316115,1.1497706402948458
2020-09-15,1.197573950462508,1.2594009730387188,1.226713322624756,1.0907715582450832,0.9217877094972068,1.18359375,0.9422043010752688,1.107142857142857,1.0640231309376291,1.1717695454600765,1.1453682267811924
2020-09-16,1.1910344593907771,1.256714980741942,1.221990004000788,1.086232980332829,0.9231843575418994,1.1875000000000002,0.9435483870967742,1.107142857142857,1.0640231309376291,1.173807013657136,1.1430065674692087
2020-09-17,1.1854211138594293,1.259400973038719,1.2202881761779931,1.0832072617246598,0.9231843575418994,1.19140625,0.9448924731182796,1.107142857142857,1.0640231309376291,1.1749010886418696,1.1421556535578112
2020-09-18,1.1719016478613944,1.2457049462801542,1.206685496247022,1.0741301059001511,0.9231843575418994,1.185546875,0.9489247311827956,1.099624060150376,1.0586534489880215,1.1701971347509104,1.132669472617522
2020-09-19,1.1586306599351697,1.2318188728968174,1.193124615595908,1.0620272314674737,0.9217877094972068,1.1796875000000002,0.9516129032258064,1.0902255639097744,1.0516315572077657,1.1554599833687198,1.122378086401837
2020-09-20,1.1430443081579869,1.216171700790594,1.1775095989060531,1.0529500756429653,0.9217877094972068,1.17578125,0.9543010752688172,1.0845864661654137,1.0470879801734825,1.1533647077096034,1.1122987895397678
2020-09-21,1.1255153096375607,1.1922004865193594,1.1569443532158576,1.042360060514372,0.9217877094972068,1.1738281250000002,0.9583333333333334,1.075187969924812,1.0417182982238744,1.1474490090939158,1.099331325719866
2020-09-22,1.102101898598358,1.1465259476991687,1.123039165925227,1.0242057488653555,0.9175977653631284,1.16796875,0.9637096774193548,1.056390977443609,1.030152829409335,1.1367151817591623,1.076595997667281
2020-09-23,1.0832401540564047,1.1229221569024932,1.101942472248264,1.0181543116490166,0.9189944134078212,1.169921875,0.9663978494623656,1.0394736842105263,1.0256092523750515,1.1308189650946394,1.0637758623116578
2020-09-24,1.0704661222738003,1.1121655179404013,1.0901192473741093,1.0136157337367624,0.9175977653631284,1.171875,0.9690860215053764,1.031954887218045,1.022717885171417,1.1291171921612746,1.0564185662727632
2020-09-25,1.0598493319328206,1.095264038110683,1.076540452745914,1.0045385779122542,0.9148044692737428,1.17578125,0.9717741935483872,1.0225563909774436,1.0181743081371335,1.1439147179959497,1.047357380441524
2020-09-26,1.0508589435164164,1.0803770525035474,1.064770969803006,1.0030257186081692,0.9148044692737428,1.1796875000000002,0.9731182795698924,1.018796992481203,1.0177612556794713,1.1648533125765594,1.0412661127412386
2020-09-27,1.050316809541558,1.0783752280559495,1.0635408767100385,1.019667170953101,0.9273743016759776,1.18359375,0.9717741935483872,1.0206766917293233,1.0272614622057,1.1796449508515612,1.045401169457869
2020-09-28,1.0519206225505144,1.081263936752483,1.0657502672168249,1.0317700453857792,0.9385474860335196,1.1875000000000002,0.9704301075268816,1.0225563909774436,1.0351094589012806,1.1962143720033596,1.0504298630590527
2020-09-29,1.0574097290459574,1.1098849584431378,1.0821415562469023,1.0514372163388803,0.9539106145251396,1.1933593750000002,0.9690860215053764,1.0300751879699248,1.0479140850888065,1.2183736852526856,1.0650278206678545
2020-09-30,1.0619162177119688,1.1182216703831338,1.088453247505479,1.065052950075643,0.962290502793296,1.19140625,0.9690860215053764,1.0357142857142856,1.0549359768690625,1.240742001784849,1.0716946121872706
2020-10-01,1.0642880538519748,1.1178795864585442,1.089546000107484,1.0786686838124055,0.9706703910614524,1.1875000000000002,0.9690860215053764,1.031954887218045,1.059479553903346,1.2652996944441113,1.074512777005415
2020-10-02,1.067868396977603,1.1258742144739506,1.0952068168654123,1.093797276853253,0.9818435754189944,1.189453125,0.9663978494623656,1.0394736842105263,1.0689797604295748,1.265947013731345,1.0820932886474934
2020-10-03,1.0720473463671374,1.1278380295965942,1.0983417628547714,1.1028744326777609,0.9902234636871508,1.189453125,0.9663978494623656,1.0394736842105263,1.0739363899215202,1.268434083996899,1.0861390763881458
2020-10-04,1.0712228509470405,1.12436651125076,1.0962697128389474,1.093797276853253,0.9860335195530726,1.189453125,0.967741935483871,1.033834586466165,1.0689797604295748,1.2676252965321626,1.0826247366342612
2020-10-05,1.071889223957804,1.1194759781066286,1.0943170893370036,1.0877458396369135,0.9790502793296088,1.189453125,0.9690860215053764,1.0300751879699248,1.0644361833952911,1.2645838021338496,1.0793766363661474
2020-10-06,1.0777962253922,1.1243538414757754,1.0997390530671711,1.0877458396369135,0.9748603351955306,1.189453125,0.967741935483871,1.033834586466165,1.0640231309376291,1.2651839699260314,1.0818810920024002
2020-10-07,1.0821671805644968,1.1241004459760793,1.1019305295968755,1.086232980332829,0.9720670391061452,1.185546875,0.967741935483871,1.037593984962406,1.0627839735646427,1.2572131047208994,1.0823572515807591
2020-10-08,1.0885485492268945,1.1376824447597809,1.1117055897579822,1.0892586989409985,0.9692737430167596,1.181640625,0.9663978494623656,1.0413533834586466,1.0627839735646427,1.2447474539514265,1.0872447816613124
2020-10-09,1.1056031805193194,1.171206669369552,1.1365224193423182,1.1059001512859303,0.9706703910614524,1.13671875,0.9704301075268816,1.0263157894736843,1.0549359768690625,1.2283602624147083,1.0957291981056902
2020-10-10,1.1233015959068884,1.2078096493006285,1.1631306466348597,1.1270801815431164,0.973463687150838,1.09375,0.9717741935483872,1.018796992481203,1.0508054522924413,1.213905844853869,1.1069680494636505
2020-10-11,1.1387072363591184,1.2289935130752077,1.1812595914418962,1.1437216338880485,0.9748603351955306,1.046875,0.9744623655913978,1.0075187969924813,1.043370508054523,1.1957542375977344,1.1123150497482095
2020-10-12,1.1528591919944884,1.2645829110075002,1.2055151164109943,1.1649016641452343,0.9804469273743016,0.99609375,0.978494623655914,1.0,1.0384138785625776,1.178805518079727,1.121964497486786
2020-10-13,1.151402206937056,1.2734644232718424,1.2089307147079722,1.1694402420574888,0.977653631284916,0.943359375,0.9838709677419354,0.981203007518797,1.0235439900867411,1.1580085221989165,1.1162373523973566
2020-10-14,1.1444222320107522,1.2748200891952155,1.205879367278329,1.167927382753404,0.973463687150838,0.94140625,0.98252688172043,0.9830827067669172,1.0218917802560927,1.1566487220293782,1.1138855737672109
2020-10-15,1.135488315883396,1.259565680113521,1.193966572518765,1.1603630862329803,0.973463687150838,0.9453125,0.98252688172043,0.981203007518797,1.020239570425444,1.1542095684139122,1.1071030714721046
2020-10-16,1.1125605665300036,1.2178567808635716,1.1621871771752046,1.13464447806354,0.967877094972067,0.9921875,0.9798387096774192,0.9924812030075189,1.0239570425444031,1.1676468719892363,1.093072109859804
2020-10-17,1.0907961463309954,1.173081796067302,1.1295777675601757,1.107413010590015,0.9608938547486032,1.0390625,0.978494623655914,0.9981203007518796,1.0256092523750515,1.180674868839341,1.0775935099676135
2020-10-18,1.0726346581732342,1.1364661463612402,1.1027187445884858,1.0816944024205748,0.9525139664804468,1.087890625,0.9771505376344086,1.005639097744361,1.0280875671210243,1.195577318830097,1.0654031558547552
2020-10-19,1.0522368673691818,1.0985328400567604,1.0740563812572026,1.0574886535552197,0.946927374301676,1.140625,0.9731182795698924,1.0150375939849623,1.03304419661297,1.2112987163102495,1.0535502889350865
